EventID,EventType,EventDate,BookingLocation,Region,Team,Product,SourceSystem,Severity,IssueType
E0012934,Reconciliation Break,2025-08-15,London,EMEA,Operations,Advisory,CRM,Medium,Missing Mandatory Fields
E0012962,Data Quality Issue,2025-08-15,Hong Kong,APAC,Compliance & Controls,Advisory,Core Banking,High,Missing Mandatory Fields
E0012971,Data Quality Issue,2025-08-16,Zurich,EMEA,Operations,Discretionary,CRM,Low,Missing Mandatory Fields
E0012981,High-Risk Transaction,2025-08-16,London,EMEA,Front Office,Advisory,Monitoring Tool,High,Missing Mandatory Fields
E0012982,Data Quality Issue,2025-08-16,London,EMEA,Client Onboarding,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0013001,Data Quality Issue,2025-08-17,Zurich,EMEA,Client Onboarding,Discretionary,Workflow,Low,Missing Mandatory Fields
E0013046,High-Risk Transaction,2025-08-18,Zurich,EMEA,Front Office,Structured Products,Workflow,High,Missing Mandatory Fields
E0013050,Processing Error,2025-08-18,Geneva,EMEA,Operations,Discretionary,Email Intake,Medium,Missing Mandatory Fields
E0013063,Processing Error,2025-08-18,London,EMEA,Operations,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0013065,Reconciliation Break,2025-08-18,London,EMEA,Compliance & Controls,Lombard Lending,Monitoring Tool,Medium,Missing Mandatory Fields
E0013066,Data Quality Issue,2025-08-18,London,EMEA,Compliance & Controls,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0013104,Data Quality Issue,2025-08-19,Zurich,EMEA,Compliance & Controls,Lombard Lending,Workflow,Low,Missing Mandatory Fields
E0013115,Incident,2025-08-19,Geneva,EMEA,Front Office,Lombard Lending,Workflow,Low,Missing Mandatory Fields
E0013124,Reconciliation Break,2025-08-19,London,EMEA,Operations,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0013132,KYC Review Overdue,2025-08-19,New York,Americas,Compliance & Controls,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0013143,Processing Error,2025-08-19,Singapore,APAC,Operations,Advisory,CRM,Low,Missing Mandatory Fields
E0013151,Processing Error,2025-08-19,Hong Kong,APAC,Operations,Advisory,CRM,Medium,Missing Mandatory Fields
E0013154,Data Quality Issue,2025-08-19,Hong Kong,APAC,Operations,Advisory,CRM,High,Missing Mandatory Fields
E0013155,Data Quality Issue,2025-08-19,Hong Kong,APAC,Client Onboarding,Advisory,Email Intake,Low,Missing Mandatory Fields
E0013158,Data Quality Issue,2025-08-19,Hong Kong,APAC,Compliance & Controls,Execution-only,Workflow,High,Missing Mandatory Fields
E0013164,Data Quality Issue,2025-08-20,Zurich,EMEA,Client Onboarding,Advisory,Workflow,High,Missing Mandatory Fields
E0013173,High-Risk Transaction,2025-08-20,Geneva,EMEA,Front Office,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0013174,Processing Error,2025-08-20,Geneva,EMEA,Client Onboarding,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0013197,Overdue Task,2025-08-20,Singapore,APAC,Operations,Lombard Lending,Workflow,Medium,Missing Mandatory Fields
E0013200,Processing Error,2025-08-20,Hong Kong,APAC,Operations,Advisory,Workflow,High,Missing Mandatory Fields
E0013204,Limit Breach,2025-08-20,Hong Kong,APAC,Front Office,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0013224,Processing Error,2025-08-21,Geneva,EMEA,Operations,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0013234,Processing Error,2025-08-21,London,EMEA,Operations,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0013236,Processing Error,2025-08-21,London,EMEA,Operations,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0013246,Data Quality Issue,2025-08-21,Singapore,APAC,Operations,Advisory,Workflow,High,Missing Mandatory Fields
E0013252,Data Quality Issue,2025-08-21,Singapore,APAC,Front Office,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0013261,High-Risk Transaction,2025-08-21,Hong Kong,APAC,Front Office,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0013295,High-Risk Transaction,2025-08-22,New York,Americas,Front Office,Execution-only,CRM,Low,Missing Mandatory Fields
E0013318,Processing Error,2025-08-23,Zurich,EMEA,Operations,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0013339,Processing Error,2025-08-23,London,EMEA,Operations,Discretionary,Workflow,Low,Missing Mandatory Fields
E0013404,Data Quality Issue,2025-08-25,,,Client Onboarding,Lombard Lending,Monitoring Tool,Medium,Missing Mandatory Fields
E0013409,Processing Error,2025-08-25,London,EMEA,Operations,Discretionary,CRM,Medium,Missing Mandatory Fields
E0013417,Data Quality Issue,2025-08-25,London,EMEA,Client Onboarding,Lombard Lending,Workflow,High,Missing Mandatory Fields
E0013418,Data Quality Issue,2025-08-25,London,EMEA,Client Onboarding,Lombard Lending,Core Banking,Low,Missing Mandatory Fields
E0013419,Data Quality Issue,2025-08-25,London,EMEA,Front Office,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0013449,Data Quality Issue,2025-08-25,Singapore,APAC,Client Onboarding,Discretionary,CRM,High,Missing Mandatory Fields
E0013451,High-Risk Transaction,2025-08-25,Singapore,APAC,Front Office,Lombard Lending,CRM,High,Missing Mandatory Fields
E0013511,Complaint,2025-08-26,Hong Kong,APAC,Front Office,Discretionary,CRM,Low,Missing Mandatory Fields
E0013549,Processing Error,2025-08-27,New York,Americas,Operations,Discretionary,CRM,Low,Missing Mandatory Fields
E0013551,Data Quality Issue,2025-08-27,New York,Americas,Client Onboarding,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0013571,Limit Breach,2025-08-28,Zurich,EMEA,Front Office,Advisory,Email Intake,Medium,Missing Mandatory Fields
E0013578,Processing Error,2025-08-28,Zurich,EMEA,Operations,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0013583,Data Quality Issue,2025-08-28,Geneva,EMEA,Front Office,Advisory,CRM,Low,Missing Mandatory Fields
E0013610,Processing Error,2025-08-28,New York,Americas,Operations,Lombard Lending,Workflow,Medium,Missing Mandatory Fields
E0013638,Processing Error,2025-08-28,Hong Kong,APAC,Front Office,Structured Products,Workflow,Medium,Missing Mandatory Fields
E0013661,Processing Error,2025-08-29,London,EMEA,Front Office,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0013677,Data Quality Issue,2025-08-29,New York,Americas,Client Onboarding,Lombard Lending,Email Intake,Low,Missing Mandatory Fields
E0013709,Incident,2025-08-30,New York,Americas,Operations,Advisory,Monitoring Tool,High,Missing Mandatory Fields
E0013740,Data Quality Issue,2025-08-31,London,EMEA,Operations,Discretionary,CRM,Medium,Missing Mandatory Fields
E0013749,Data Quality Issue,2025-08-31,Singapore,APAC,Operations,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0013754,Data Quality Issue,2025-08-31,Hong Kong,APAC,Compliance & Controls,Advisory,Core Banking,Low,Missing Mandatory Fields
E0013770,Limit Breach,2025-09-01,Geneva,EMEA,Operations,Advisory,Workflow,Medium,Missing Mandatory Fields
E0013771,Processing Error,2025-09-01,Geneva,EMEA,Compliance & Controls,Advisory,Core Banking,High,Missing Mandatory Fields
E0013792,Data Quality Issue,2025-09-01,London,EMEA,Front Office,Execution-only,Workflow,High,Missing Mandatory Fields
E0013816,Data Quality Issue,2025-09-01,Hong Kong,APAC,Front Office,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0013829,Data Quality Issue,2025-09-02,Zurich,EMEA,Operations,Structured Products,Email Intake,Critical,Missing Mandatory Fields
E0013841,Data Quality Issue,2025-09-02,London,EMEA,Client Onboarding,Advisory,CRM,High,Missing Mandatory Fields
E0013843,Processing Error,2025-09-02,London,EMEA,Operations,Discretionary,Email Intake,Medium,Missing Mandatory Fields
E0013857,High-Risk Transaction,2025-09-02,New York,Americas,Front Office,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0013877,Processing Error,2025-09-02,Hong Kong,APAC,Front Office,Advisory,Core Banking,Low,Missing Mandatory Fields
E0013885,Data Quality Issue,2025-09-02,Hong Kong,APAC,Operations,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0013889,Data Quality Issue,2025-09-03,Zurich,EMEA,Client Onboarding,Advisory,Core Banking,High,Missing Mandatory Fields
E0013898,Reconciliation Break,2025-09-03,Zurich,EMEA,Operations,Structured Products,Monitoring Tool,High,Missing Mandatory Fields
E0013904,High-Risk Transaction,2025-09-03,Geneva,EMEA,Front Office,Execution-only,Email Intake,High,Missing Mandatory Fields
E0013917,Data Quality Issue,2025-09-03,London,EMEA,Operations,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0013956,Data Quality Issue,2025-09-04,Geneva,EMEA,Operations,Execution-only,Monitoring Tool,Medium,Missing Mandatory Fields
E0013958,High-Risk Transaction,2025-09-04,London,EMEA,Front Office,Advisory,Workflow,Low,Missing Mandatory Fields
E0013963,High-Risk Transaction,2025-09-04,London,EMEA,Front Office,Structured Products,Core Banking,High,Missing Mandatory Fields
E0013972,Processing Error,2025-09-04,New York,Americas,Operations,Structured Products,Monitoring Tool,High,Missing Mandatory Fields
E0013985,Processing Error,2025-09-04,Hong Kong,APAC,Operations,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0014008,High-Risk Transaction,2025-09-05,Geneva,EMEA,Operations,Execution-only,Monitoring Tool,High,Missing Mandatory Fields
E0014014,Data Quality Issue,2025-09-05,London,EMEA,Client Onboarding,Advisory,Workflow,Medium,Missing Mandatory Fields
E0014020,Data Quality Issue,2025-09-05,London,EMEA,Client Onboarding,Execution-only,CRM,Medium,Missing Mandatory Fields
E0014027,Processing Error,2025-09-05,Singapore,APAC,Front Office,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0014034,High-Risk Transaction,2025-09-05,Hong Kong,APAC,Front Office,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0014047,Data Quality Issue,2025-09-06,Geneva,EMEA,Compliance & Controls,Advisory,Email Intake,Low,Missing Mandatory Fields
E0014051,Reconciliation Break,2025-09-06,Geneva,EMEA,Front Office,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0014052,Incident,2025-09-06,Geneva,EMEA,Operations,Execution-only,Monitoring Tool,Medium,Missing Mandatory Fields
E0014085,Data Quality Issue,2025-09-07,Zurich,EMEA,Operations,Execution-only,CRM,High,Missing Mandatory Fields
E0014102,Data Quality Issue,2025-09-07,Singapore,APAC,Front Office,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0014133,Reconciliation Break,2025-09-08,London,EMEA,Front Office,Execution-only,Workflow,Low,Missing Mandatory Fields
E0014151,Data Quality Issue,2025-09-08,Hong Kong,APAC,Operations,Advisory,Monitoring Tool,Medium,Missing Mandatory Fields
E0014202,Data Quality Issue,2025-09-09,New York,Americas,Operations,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0014216,Data Quality Issue,2025-09-09,Hong Kong,APAC,Client Onboarding,Advisory,CRM,Low,Missing Mandatory Fields
E0014246,Incident,2025-09-10,London,EMEA,Operations,Structured Products,Core Banking,Medium,Missing Mandatory Fields
E0014249,Incident,2025-09-10,New York,Americas,Front Office,Discretionary,CRM,High,Missing Mandatory Fields
E0014275,Processing Error,2025-09-11,Zurich,EMEA,Operations,Structured Products,Core Banking,Low,Missing Mandatory Fields
E0014289,Data Quality Issue,2025-09-11,London,EMEA,Operations,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0014321,High-Risk Transaction,2025-09-11,Hong Kong,APAC,Front Office,Lombard Lending,CRM,Medium,Missing Mandatory Fields
E0014330,Processing Error,2025-09-12,Zurich,EMEA,Operations,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0014333,High-Risk Transaction,2025-09-12,Zurich,EMEA,Front Office,Execution-only,CRM,Medium,Missing Mandatory Fields
E0014340,Data Quality Issue,2025-09-12,,,Operations,Discretionary,Workflow,Low,Missing Mandatory Fields
E0014346,Processing Error,2025-09-12,London,EMEA,Operations,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0014368,Data Quality Issue,2025-09-12,New York,Americas,Client Onboarding,Structured Products,Workflow,Medium,Missing Mandatory Fields
E0014384,Processing Error,2025-09-13,Geneva,EMEA,Operations,Discretionary,Core Banking,Medium,Missing Mandatory Fields
E0014393,Data Quality Issue,2025-09-13,New York,Americas,Front Office,Advisory,CRM,Medium,Missing Mandatory Fields
E0014425,Processing Error,2025-09-14,London,EMEA,Operations,Execution-only,CRM,Medium,Missing Mandatory Fields
E0014442,Processing Error,2025-09-14,Singapore,APAC,Operations,Execution-only,Monitoring Tool,High,Missing Mandatory Fields
E0014467,Data Quality Issue,2025-09-15,Geneva,EMEA,Operations,Execution-only,Monitoring Tool,High,Missing Mandatory Fields
E0014500,Data Quality Issue,2025-09-15,Hong Kong,APAC,Client Onboarding,Execution-only,Workflow,Low,Missing Mandatory Fields
E0014535,Data Quality Issue,2025-09-16,New York,Americas,Client Onboarding,Structured Products,Core Banking,Low,Missing Mandatory Fields
E0014557,Processing Error,2025-09-17,Geneva,EMEA,Operations,Structured Products,CRM,Low,Missing Mandatory Fields
E0014565,Data Quality Issue,2025-09-17,London,EMEA,Front Office,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0014574,Incident,2025-09-17,New York,Americas,Operations,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0014583,Data Quality Issue,2025-09-17,Singapore,APAC,Client Onboarding,Discretionary,CRM,Low,Missing Mandatory Fields
E0014603,Incident,2025-09-18,Zurich,EMEA,Operations,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0014616,Processing Error,2025-09-18,London,EMEA,Operations,Discretionary,Core Banking,Medium,Missing Mandatory Fields
E0014619,High-Risk Transaction,2025-09-18,London,EMEA,Front Office,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0014624,Incident,2025-09-18,London,EMEA,Compliance & Controls,Execution-only,Workflow,Low,Missing Mandatory Fields
E0014626,Incident,2025-09-18,New York,Americas,Front Office,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0014627,High-Risk Transaction,2025-09-18,New York,Americas,Compliance & Controls,Advisory,CRM,Medium,Missing Mandatory Fields
E0014633,High-Risk Transaction,2025-09-18,New York,Americas,Client Onboarding,Discretionary,CRM,Low,Missing Mandatory Fields
E0014639,Processing Error,2025-09-18,New York,Americas,Front Office,Lombard Lending,Monitoring Tool,High,Missing Mandatory Fields
E0014651,Reconciliation Break,2025-09-18,Hong Kong,APAC,Operations,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0014673,Reconciliation Break,2025-09-19,London,EMEA,Operations,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0014680,Processing Error,2025-09-19,New York,Americas,Operations,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0014684,Complaint,2025-09-19,New York,Americas,Client Onboarding,Execution-only,CRM,Low,Missing Mandatory Fields
E0014717,Data Quality Issue,2025-09-20,Geneva,EMEA,Operations,Execution-only,Workflow,High,Missing Mandatory Fields
E0014732,Data Quality Issue,2025-09-20,Singapore,APAC,Client Onboarding,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0014737,Processing Error,2025-09-20,Hong Kong,APAC,Operations,Advisory,CRM,High,Missing Mandatory Fields
E0014738,Incident,2025-09-20,Hong Kong,APAC,Operations,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0014757,Processing Error,2025-09-21,London,EMEA,Operations,Advisory,Monitoring Tool,Medium,Missing Mandatory Fields
E0014759,Data Quality Issue,2025-09-21,London,EMEA,Operations,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0014792,Data Quality Issue,2025-09-22,Zurich,EMEA,Operations,Structured Products,Workflow,High,Missing Mandatory Fields
E0014795,Processing Error,2025-09-22,Geneva,EMEA,Operations,Advisory,Monitoring Tool,Critical,Missing Mandatory Fields
E0014802,High-Risk Transaction,2025-09-22,Geneva,EMEA,Front Office,Lombard Lending,Core Banking,Critical,Missing Mandatory Fields
E0014804,Processing Error,2025-09-22,London,EMEA,Operations,Advisory,Email Intake,Medium,Missing Mandatory Fields
E0014815,High-Risk Transaction,2025-09-22,New York,Americas,Front Office,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0014824,Processing Error,2025-09-22,Singapore,APAC,Operations,Execution-only,Email Intake,High,Missing Mandatory Fields
E0014827,High-Risk Transaction,2025-09-22,Hong Kong,APAC,Front Office,Advisory,CRM,Critical,Missing Mandatory Fields
E0014844,Data Quality Issue,2025-09-23,Zurich,EMEA,Client Onboarding,Execution-only,CRM,Medium,Missing Mandatory Fields
E0014847,Processing Error,2025-09-23,Zurich,EMEA,Operations,Lombard Lending,Core Banking,High,Missing Mandatory Fields
E0014851,Data Quality Issue,2025-09-23,Geneva,EMEA,Client Onboarding,Advisory,Monitoring Tool,Medium,Missing Mandatory Fields
E0014903,Data Quality Issue,2025-09-24,Zurich,EMEA,Operations,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0014904,Limit Breach,2025-09-24,Zurich,EMEA,Front Office,Lombard Lending,Core Banking,Critical,Missing Mandatory Fields
E0014915,Processing Error,2025-09-24,Geneva,EMEA,Operations,Discretionary,Workflow,Low,Missing Mandatory Fields
E0014947,Processing Error,2025-09-24,Singapore,APAC,Operations,Structured Products,Email Intake,Medium,Missing Mandatory Fields
E0014987,Data Quality Issue,2025-09-25,London,EMEA,Compliance & Controls,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0015009,Processing Error,2025-09-25,Hong Kong,APAC,Operations,Discretionary,CRM,High,Missing Mandatory Fields
E0015010,Processing Error,2025-09-25,Hong Kong,APAC,Operations,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0015019,Data Quality Issue,2025-09-26,Zurich,EMEA,Operations,Execution-only,Email Intake,Low,Missing Mandatory Fields
